ID_P,Squadra_C,Squadra_T,Giocatore_C_1,Giocatore_C_2,Giocatore_C_3,Giocatore_C_4,Giocatore_C_5,Giocatore_C_6,Giocatore_C_7,Giocatore_C_8,Giocatore_C_9,Giocatore_C_10,Giocatore_C_11,Giocatore_T_1,Giocatore_T_2,Giocatore_T_3,Giocatore_T_4,Giocatore_T_5,Giocatore_T_6,Giocatore_T_7,Giocatore_T_8,Giocatore_T_9,Giocatore_T_10,Giocatore_T_11,Giocatore_C_X1,Giocatore_C_X2,Giocatore_C_X3,Giocatore_C_X4,Giocatore_C_X5,Giocatore_C_X6,Giocatore_C_X7,Giocatore_C_X8,Giocatore_C_X9,Giocatore_C_X10,Giocatore_C_X11,Giocatore_T_X1,Giocatore_T_X2,Giocatore_T_X3,Giocatore_T_X4,Giocatore_T_X5,Giocatore_T_X6,Giocatore_T_X7,Giocatore_T_X8,Giocatore_T_X9,Giocatore_T_X10,Giocatore_T_X11,Giocatore_C_Y1,Giocatore_C_Y2,Giocatore_C_Y3,Giocatore_C_Y4,Giocatore_C_Y5,Giocatore_C_Y6,Giocatore_C_Y7,Giocatore_C_Y8,Giocatore_C_Y9,Giocatore_C_Y10,Giocatore_C_Y11,Giocatore_T_Y1,Giocatore_T_Y2,Giocatore_T_Y3,Giocatore_T_Y4,Giocatore_T_Y5,Giocatore_T_Y6,Giocatore_T_Y7,Giocatore_T_Y8,Giocatore_T_Y9,Giocatore_T_Y10,Giocatore_T_Y11
1988769,8586,9826,167948,188377,184087,172871,205923,202335,211117,200104,170368,200529,202126,189324,184037,46815,159577,193475,171972,167943,198717,152514,179613,189157,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988770,8197,9825,163587,175932,136113,137785,200759,204485,186132,215914,183130,194365,208830,48940,203747,53612,165229,177604,156722,146562,186561,176635,184941,164859,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11
1988771,8650,10252,173426,208333,166706,183285,190456,138412,176266,205566,189242,195859,171833,164505,139533,169721,138726,219681,189280,182882,193474,206517,187942,169214,5,3,5,7,2,4,6,8,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
1988772,10260,8472,193080,167905,189881,190815,184392,21146,177358,178088,54050,202556,211300,192613,138722,3484,163418,186190,187052,169607,176794,178416,186200,165740,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
1988773,10261,8455,170597,188155,210897,48745,210625,183940,193942,183394,181291,215590,215716,172723,178372,204311,164468,184432,191202,162895,189505,188152,183277,179527,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988774,8466,10003,2147,201118,171791,203376,169705,151508,188942,208722,205569,199434,164376,164835,186598,201988,163824,173735,169706,180283,189165,34308,176571,159145,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988775,10194,8678,203042,137782,186672,198202,178567,163303,155976,193348,176993,184200,138436,105846,135883,193011,26992,169638,186395,184749,172768,166838,172904,196978,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
1988776,8586,8456,167948,188377,184087,172871,205923,202335,211117,170368,200104,190460,202126,139062,163419,134979,192366,185103,135507,184134,192985,20289,202652,153079,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988777,9817,9826,135451,192667,180706,177578,169100,160292,178213,138698,183125,159171,185195,170084,184037,46815,157665,193475,167943,165190,152514,179613,189157,205670,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988778,8659,8668,51261,194806,45842,169588,52306,138782,183893,198489,204289,162981,189250,16254,200741,53914,199667,209852,188253,6826,202477,199189,163209,192505,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988779,8654,9850,194911,200841,173546,176285,189615,152879,186801,188988,177388,172962,193554,163600,122574,162886,172949,184472,183422,152567,171321,149791,201884,165191,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988780,9825,10260,48940,203747,53612,225903,177604,146562,189271,186561,176635,184941,164859,193080,184392,189881,190815,152908,21146,121944,178088,54050,202556,211300,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988781,10252,10194,164505,139533,169721,138726,219681,201519,189280,193474,172685,187942,169214,203042,137782,186672,198202,178567,155976,163303,138436,176993,184200,187084,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1988782,8678,9817,105846,135883,193011,26992,169638,186395,184749,172768,166838,185422,172937,135451,192667,177578,180706,208920,138698,178213,160292,169100,183125,185195,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10
1988783,8455,8466,172723,178372,164468,13732,184432,184943,162895,180403,188152,183277,167397,2147,201118,171791,203376,169705,188942,199576,208722,151508,199434,164376,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988784,9826,8659,170084,184037,157665,46815,193475,167943,171972,198717,152514,189157,205670,51261,194806,169588,109852,52306,138782,183893,198489,162981,204289,189250,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988785,8668,8650,16254,200741,53914,199667,209852,188253,6826,202477,199189,163209,192505,173426,208333,166706,183285,190456,176266,138412,205566,189242,195859,171833,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,9,11,11
1988786,8456,10261,150724,142784,192366,190531,185103,184134,135507,192985,168542,202652,153079,170597,188155,210897,48745,210625,183394,156650,183940,181291,215716,215590,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10
1988787,9850,8197,163600,122574,162886,172949,201884,171321,152567,183422,163571,149791,165191,163587,169600,136113,137785,139313,183130,215914,186132,200759,194365,208830,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10
1988788,8472,8654,192613,212722,3484,197655,138722,169607,187052,178416,176794,186200,164769,194911,200841,173546,176285,189615,152879,186801,188988,177388,172962,193554,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988789,10003,8586,164835,153938,201988,163824,173735,180283,189165,176571,34308,186805,159145,167948,188377,184087,172871,205923,211117,202335,170368,190460,200529,202126,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988790,8455,10252,172723,184432,204311,13732,209620,184943,213666,180403,162895,189505,179844,164505,139533,169721,138726,138784,210930,189280,193474,206517,187942,197756,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,6,8,10,10
1988791,9826,8654,170084,46815,193475,157665,184037,198717,171972,189157,152514,167943,205670,194911,19292,173546,189615,200841,188988,152879,177388,172962,186801,193554,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988792,8668,10260,16254,180216,203574,53914,209852,188253,6826,152747,199189,163209,192505,193080,184392,194957,189881,201862,177358,121944,178088,191740,211300,54050,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988793,8456,8678,150724,142784,192366,190531,163419,20289,135507,146536,192985,202652,189963,164853,135883,193011,26992,169638,190885,184749,172768,186395,197953,172937,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
1988794,10261,9850,167931,188155,210897,48745,204355,193942,170783,183394,181291,215590,215716,163600,122574,162886,172949,184472,152567,198719,171321,183422,201884,177392,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,6,3,4,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,6,8,8,11
1988795,8466,8197,152469,201118,171791,203376,169705,188942,151508,208722,205569,199434,164376,163587,169600,136113,137785,139313,183130,186132,215914,200759,194365,208830,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10
1988796,10003,10194,164835,153938,201988,163824,173735,169706,189165,207645,176571,186805,159145,203042,137782,186672,198202,178567,163303,155976,193348,176993,184200,173608,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988797,8586,8650,167948,188377,184087,172871,169595,211117,162240,170368,190460,200529,202126,173426,190456,166706,183285,205566,176266,208333,138412,189242,180819,213135,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988798,9817,9825,135451,192667,177578,180706,208920,178213,160292,138698,183125,169100,185195,48940,203747,53612,165229,177604,189271,146562,186561,176635,184941,164859,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988799,8659,8472,51261,194806,109852,169588,52306,198489,138782,183893,163699,204289,189250,192613,212722,3484,163418,138722,187052,169607,170919,164459,164769,186200,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
1988800,9825,8668,48940,203747,225903,165229,177604,189271,146562,198784,176635,184941,178509,16254,180216,203574,53914,209852,188253,6826,202477,199189,152747,192505,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988801,10252,10003,164505,139533,169721,138726,138784,198133,193474,197756,164469,206517,187942,164835,186598,201988,163824,173735,180283,189165,176571,34308,186805,159145,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988802,8678,8586,105846,135883,193011,26992,169638,186395,166838,172768,184749,185422,172937,167948,169595,188377,184087,172871,162240,170368,190460,202335,211117,202126,5,2,4,6,8,2,8,4,6,5,5,5,8,2,4,6,6,3,7,4,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,8,8,6,8,11
1988803,8197,9826,163587,169600,136113,137785,139313,183130,186132,215914,200759,204485,208830,170084,172953,157665,46815,184037,171972,167943,179613,152514,189157,169586,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
1988804,8650,8466,173426,190456,166706,183285,205566,208333,176266,138412,189242,180819,213135,2147,171791,203376,201118,169705,188942,199422,199434,151508,208722,164376,5,2,4,6,8,4,6,3,5,7,5,5,4,6,2,8,6,3,7,4,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,6,8,11
1988805,10260,8456,193080,167905,194957,189881,201862,121944,191740,177358,178088,211300,54050,150724,163419,185103,139720,192366,135507,192985,184134,202652,20289,189963,5,2,4,6,8,6,5,4,3,7,5,5,2,8,4,6,4,3,6,7,5,5,1,3,3,3,3,6,8,6,8,8,11,1,3,3,3,3,6,8,6,8,8,11
1988806,9850,8659,163600,162886,183774,172949,201884,198719,152567,183422,163571,149791,177392,51261,194806,109852,169588,52306,163699,138782,183893,198489,189250,204289,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10
1988807,10194,9817,203042,137782,186672,198202,178567,163303,155976,193348,176993,184200,173608,135451,192667,180706,189067,208920,160292,178213,169100,183125,138698,185195,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988808,8472,10261,192613,212722,3484,163418,138722,169607,187052,165740,176794,178416,164769,167931,188155,210897,48745,204355,183394,170783,193942,181291,215590,215716,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
1988809,8654,8455,194911,200841,173546,19292,189615,186801,152879,153177,188988,177388,193554,172723,204311,164468,13732,184432,184943,191202,180403,162895,183277,179844,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988810,8455,8650,172723,204311,164468,13732,184432,184943,164477,180403,188152,183277,179844,173426,190456,166706,183285,205566,138412,176266,208333,180819,189242,201942,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,6,8,8,11
1988811,9826,10260,170084,184037,157665,159577,186392,167943,171972,198717,152514,189157,205670,193080,184392,189881,190815,201862,177358,121944,178088,191740,211300,54050,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988812,8668,8472,16254,180216,203574,199667,198335,188253,6826,202477,199189,122849,192505,192613,197655,13130,138722,212722,169607,187052,186190,165740,50542,164769,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,9,11,11
1988813,8456,9850,150724,163419,139720,192366,185103,146536,20289,135507,192985,225719,189963,163600,162886,183774,172949,184472,201884,152567,179544,163571,183422,165191,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11
1988814,10261,10194,167931,188155,210897,48745,204355,183394,170783,183940,181291,215716,215590,203042,137782,169596,198202,178567,155976,163303,193348,176993,184200,138436,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11
1988815,8466,8678,2147,201118,171791,203376,169705,188942,199422,151508,208722,199434,164376,164853,190885,135883,26992,169638,186395,172768,184469,184749,166838,172937,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11
1988816,10003,9825,164835,186598,201988,163824,173735,180283,189165,176571,34308,186805,159145,48940,203747,53612,165229,177604,189271,146562,204713,176635,184941,178509,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988817,8586,10252,167948,188377,184087,172871,169595,202335,211117,170368,162240,190460,202126,164505,139533,183129,138726,138784,198133,182882,189280,169214,206517,164469,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
1988818,9817,8654,135451,192667,189067,180706,208920,178213,160292,138698,183125,169100,185195,194911,200841,173546,19292,189615,186801,152879,188988,177388,172962,182836,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988819,8659,8197,51261,194806,109852,169588,52306,163699,138782,183893,198489,204289,189250,163587,169600,136113,137785,200759,204485,186132,215914,183130,165788,208830,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10
1988820,9825,8586,48940,158626,53612,165229,177604,189271,146562,204713,176635,184941,178509,167948,188377,184087,172871,169595,202335,211117,170368,162240,190460,202126,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988821,10252,8456,164505,139533,183129,169721,219681,201519,182882,193474,210930,197756,169214,150724,163419,139720,192366,185103,135507,184134,192985,20289,202652,189963,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1988822,8678,10261,164853,190885,135883,26992,169638,186395,184749,172768,189446,184469,185422,167931,188155,210897,48745,204355,183394,183940,170783,181291,215590,215716,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10
1988823,8197,9817,163587,169600,136113,137785,139313,183130,186132,215914,200759,204485,208830,135451,192667,189067,180706,208920,169100,160292,178213,138698,183125,185195,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10
1988824,8650,9826,173426,190456,166706,183285,205566,208333,176266,205540,189242,180819,184111,170084,184037,157665,159577,193475,167943,171972,198717,152514,189157,179613,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988825,10260,8659,193080,152908,189881,190815,201862,21146,121944,178088,54050,207494,211300,51261,194806,109852,169588,52306,138782,183893,198489,162981,163699,189250,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988826,9850,10003,163600,201908,183774,172949,184472,183422,152567,53593,201884,149791,165191,164835,186598,201988,163824,173735,180283,189165,176571,34308,186805,159145,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
1988827,10194,8455,203042,137782,169596,198202,178567,163303,155976,193348,176993,184200,138436,172723,184432,204311,13732,209620,184943,191202,189505,180403,183277,179844,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988828,8472,8466,192613,212722,197655,163418,138722,187052,170919,165740,176794,216268,164769,2147,191648,171791,203376,169705,151508,199422,208722,205569,199434,164376,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988829,8654,8668,194911,200841,173546,176285,189615,186801,152879,188988,177388,172962,182836,16254,180216,203574,199667,209852,188253,6826,202477,199189,122849,192505,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988830,8455,9850,172723,178372,204311,13732,215639,162895,191202,180403,183277,189505,179844,163600,201908,183774,172949,184472,198719,183422,179544,53593,201884,177392,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11
1988831,9826,8472,170084,186392,157665,159577,193475,167943,171972,198717,189157,152514,191089,192613,197655,3484,163418,138722,164459,187052,169607,186190,164769,50542,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,7,10,10
1988832,8668,10252,16254,180216,203574,199667,209852,188253,6826,202477,199189,122849,192505,164505,139533,169721,183129,138784,193474,189280,201519,210930,197756,206517,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
1988833,8456,8650,150724,163419,134979,190531,185103,20289,184134,146536,192985,202652,153079,173426,190456,166706,195086,205566,208333,176266,138412,180819,189242,201942,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988834,10261,8197,167931,188155,210897,48745,204355,183394,183940,170783,181291,215716,215590,163587,169600,136113,137785,139313,204485,215914,186132,183130,165788,208830,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10
1988835,8466,10194,2147,201118,171791,203376,169705,188942,199422,169216,151508,199434,164376,203042,137782,169596,198202,178567,163303,155976,193348,176993,184200,138436,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988836,10003,8678,164835,186598,186158,163824,173735,189165,180283,176571,140415,54051,189795,164853,135883,193011,26992,169638,186395,172768,184749,189446,184469,185422,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
1988837,8586,8654,167948,188377,184087,172871,169595,202335,211117,200104,162240,190460,202126,194911,200841,173546,176285,189615,152879,186801,172962,188988,193554,182836,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988838,9817,10260,135451,192667,180706,189067,169100,178213,160292,159171,183125,138698,185195,193080,152908,194957,189881,190815,177358,121944,178088,191740,207494,202556,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,10,10
1988839,8659,9825,51261,194806,45842,169588,52306,183893,138782,162981,163699,198489,189250,48940,203747,53612,165229,177604,146562,189271,184941,176635,186115,178509,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988840,10252,9817,164505,139533,169721,183129,138784,201519,182882,193474,210930,197756,169214,135451,192667,180706,189067,208920,178213,160292,207448,183125,138698,185195,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1988841,8678,8668,164853,135883,193011,26992,169638,186395,184749,172768,189446,184469,185422,16254,180216,199667,203574,209852,188253,6826,202477,199189,122849,192505,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
1988842,9826,10261,170084,186392,157665,159577,193475,167943,171972,189157,152514,198717,191089,167931,188155,210897,48745,204355,193942,183940,183394,181291,215590,177765,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988843,8197,10260,163587,169600,137785,136113,139313,204485,186132,215914,183130,194365,208830,193080,213697,189881,190815,184392,121944,21146,152908,178088,211300,54050,5,2,4,6,8,2,4,6,8,4,6,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11
1988844,8650,10003,173426,190456,166706,195086,205566,138412,208333,205540,201942,180819,184111,164835,186598,186158,163824,173735,140415,180283,54051,34308,176571,189795,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988845,8456,8466,139062,163419,134979,192366,185103,135507,183427,192985,20289,202652,153079,2147,191648,171791,203376,169705,188942,199576,208722,151508,205569,169216,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988846,9850,9825,163600,201908,183774,172949,184472,53593,171321,183422,149791,201884,172960,48940,203747,53612,165229,177604,156722,146562,186561,176635,184941,178509,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1988847,8472,10194,192613,197655,3484,163418,212722,164459,187052,169607,186190,164769,50542,203042,137782,169596,198202,178567,163303,155976,193348,176993,184200,138436,5,3,5,7,1,3,5,7,9,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11
1988848,8586,8455,167948,188377,184087,172871,169595,202335,190683,200104,162240,190460,202126,172723,178372,204311,164468,184432,191202,162895,180403,188152,189505,183277,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
